Year,NHGISST,NHGISCTY,STATENAM,NHGISNAM,ICPSRST,ICPSRCTY,area_base,NHGISST_1950,NHGISCTY_1950,STATENAM_1950,NHGISNAM_1950,ICPSRST_1950,ICPSRCTY_1950,area,weight,US_STATE
1940,510,5400,Virginia,Charlottesville City,40,5400,16735988.433954913,510,5400,Virginia,Charlottesville City,40,5400,16735988.433954908,1.0,1
1940,510,0650,Virginia,Fluvanna,40,650,753345451.1704086,510,0650,Virginia,Fluvanna,40,650,753345451.1704103,1.0,1
1940,510,0790,Virginia,Greene,40,790,406288894.8924081,510,0790,Virginia,Greene,40,790,406288894.8924078,1.0,1
1940,510,1090,Virginia,Louisa,40,1090,1323105274.618111,510,1090,Virginia,Louisa,40,1090,1323105274.6181083,1.0,1
1940,510,1250,Virginia,Nelson,40,1250,1228446769.7147028,510,1250,Virginia,Nelson,40,1250,1228446769.714705,1.0,1
1940,510,1370,Virginia,Orange,40,1370,889050224.5100136,510,1370,Virginia,Orange,40,1370,889050224.510013,1.0,1
1940,510,1650,Virginia,Rockingham,40,1650,2248588869.2489367,510,1650,Virginia,Rockingham,40,1650,2248588869.248939,1.0,1
1940,260,0010,Michigan,Alcona,23,10,1798792680.7147899,260,0010,Michigan,Alcona,23,10,1798792680.7147887,1.0,1
1940,260,0070,Michigan,Alpena,23,70,1539723377.8095005,260,0070,Michigan,Alpena,23,70,1539723377.809498,1.0,1
1940,260,0690,Michigan,Iosco,23,690,1466571707.8675132,260,0690,Michigan,Iosco,23,690,1466571707.867506,1.0,1
1940,260,1190,Michigan,Montmorency,23,1190,1457253789.6504445,260,1190,Michigan,Montmorency,23,1190,1457253789.6504447,1.0,1
1940,260,1290,Michigan,Ogemaw,23,1290,1489103759.8278337,260,1290,Michigan,Ogemaw,23,1290,1489103759.8278363,1.0,1
1940,260,1350,Michigan,Oscoda,23,1350,1480436724.0765245,260,1350,Michigan,Oscoda,23,1350,1480436724.0765252,1.0,1
1940,280,0030,Mississippi,Alcorn,46,30,1039516875.4817113,280,0030,Mississippi,Alcorn,46,30,1039516875.4817117,1.0,1
1940,470,0690,Tennessee,Hardeman,54,690,1736291866.5380745,470,0690,Tennessee,Hardeman,54,690,1732365533.9632692,0.997738667875789,1
1940,470,0690,Tennessee,Hardeman,54,690,1736291866.5380745,470,1130,Tennessee,Madison,54,1130,3926332.5748086474,0.002261332124210893,1
1940,470,0710,Tennessee,Hardin,54,710,1544411331.085352,470,0710,Tennessee,Hardin,54,710,1544411331.085354,1.0,1
1940,470,1090,Tennessee,McNairy,54,1090,1465379387.0802069,470,1090,Tennessee,McNairy,54,1090,1464502650.2432082,0.9994016997613506,1
1940,470,1090,Tennessee,McNairy,54,1090,1465379387.0802069,470,0230,Tennessee,Chester,54,230,876736.8370019379,0.0005983002386493569,1
1940,280,1170,Mississippi,Prentiss,46,1170,1083111137.570989,280,1170,Mississippi,Prentiss,46,1170,1083111137.57099,1.0,1
1940,280,1390,Mississippi,Tippah,46,1390,1191282833.6942427,280,1390,Mississippi,Tippah,46,1390,1191282833.6942406,1.0,1
1940,280,1410,Mississippi,Tishomingo,46,1410,1151304523.6587718,280,1410,Mississippi,Tishomingo,46,1410,1151304523.6587734,1.0,1
1940,170,0030,Illinois,Alexander,21,30,654005090.3948375,170,0030,Illinois,Alexander,21,30,654005090.3948377,1.0,1
1940,210,0070,Kentucky,Ballard,51,70,710271442.3690112,210,0070,Kentucky,Ballard,51,70,710271442.369011,1.0,1
1940,290,0310,Missouri,Cape Girardeau,34,310,1518509862.4097512,290,0310,Missouri,Cape Girardeau,34,310,1518509862.409749,1.0,1
1940,290,1330,Missouri,Mississippi,34,1330,1109212329.2639773,290,1330,Missouri,Mississippi,34,1330,1109212329.2639735,1.0,1
1940,170,1530,Illinois,Pulaski,21,1530,526237835.74647754,170,1530,Illinois,Pulaski,21,1530,526237835.7464781,1.0,1
1940,290,2010,Missouri,Scott,34,2010,1102986959.4453003,290,2010,Missouri,Scott,34,2010,1102986959.4452994,1.0,1
1940,170,1810,Illinois,Union,21,1810,1093378561.3582203,170,1810,Illinois,Union,21,1810,1093378561.3582246,1.0,1
1940,370,0030,North Carolina,Alexander,47,30,681588114.5618182,370,0030,North Carolina,Alexander,47,30,681588114.5618178,1.0,1
1940,370,0270,North Carolina,Caldwell,47,270,1228413181.9527888,370,0270,North Carolina,Caldwell,47,270,1228413181.9527907,1.0,1
1940,370,0350,North Carolina,Catawba,47,350,1070690704.5270683,370,0350,North Carolina,Catawba,47,350,1070690704.5270734,1.0,1
1940,370,0970,North Carolina,Iredell,47,970,1547100735.9796653,370,0970,North Carolina,Iredell,47,970,1547100735.9796662,1.0,1
1940,370,1930,North Carolina,Wilkes,47,1930,1963377019.2631729,370,1930,North Carolina,Wilkes,47,1930,1963377019.2631729,1.0,1
1940,510,5100,Virginia,Alexandria City,40,5100,20333749.308597777,510,5100,Virginia,Alexandria City,40,5100,20333749.308597747,1.0,1
1940,510,0590,Virginia,Fairfax,40,590,1068040378.5211283,510,5100,Virginia,Alexandria City,40,5100,19218505.557575982,0.01799417507434231,1
1940,510,0590,Virginia,Fairfax,40,590,1068040378.5211283,510,0130,Virginia,Arlington,40,130,1104.7921431802279,1.0344104636848936e-06,1
1940,510,0590,Virginia,Fairfax,40,590,1068040378.5211283,510,0590,Virginia,Fairfax,40,590,1043645163.4714922,0.9771589019102317,1
1940,510,0590,Virginia,Fairfax,40,590,1068040378.5211283,510,6100,Virginia,Falls Church City,40,6100,5175604.699915205,0.004845888604962352,1
1940,510,0130,Virginia,Arlington,40,130,67357360.30166793,510,0130,Virginia,Arlington,40,130,67357360.30166778,1.0,1
1940,400,0030,Oklahoma,Alfalfa,53,30,2282660262.560149,400,0030,Oklahoma,Alfalfa,53,30,2282660262.5601554,1.0,1
1940,200,0070,Kansas,Barber,32,70,2942655763.5091653,200,0070,Kansas,Barber,32,70,2942655763.509166,1.0,1
1940,400,0470,Oklahoma,Garfield,53,470,2745549793.325837,400,0470,Oklahoma,Garfield,53,470,2745549793.3258257,1.0,1
1940,400,0530,Oklahoma,Grant,53,530,2599266500.147859,400,0530,Oklahoma,Grant,53,530,2599266500.147856,1.0,1
1940,200,0770,Kansas,Harper,32,770,2079189878.8936558,200,0770,Kansas,Harper,32,770,2079189878.893656,1.0,1
1940,400,0930,Oklahoma,Major,53,930,2481038056.2061615,400,0930,Oklahoma,Major,53,930,2481038056.2061567,1.0,1
1940,400,1510,Oklahoma,Woods,53,1510,3340992362.108161,400,1510,Oklahoma,Woods,53,1510,3340992362.1081715,1.0,1
1940,260,0030,Michigan,Alger,23,30,2427058021.1578326,260,0030,Michigan,Alger,23,30,2427058021.1578393,1.0,1
1940,260,0410,Michigan,Delta,23,410,3056368385.6898966,260,0410,Michigan,Delta,23,410,3056368385.689899,1.0,1
1940,260,0950,Michigan,Luce,23,950,2400364889.9468756,260,0950,Michigan,Luce,23,950,2400364889.9468694,1.0,1
1940,260,1030,Michigan,Marquette,23,1030,4844136287.579389,260,1030,Michigan,Marquette,23,1030,4844136287.579359,1.0,1
1940,260,1530,Michigan,Schoolcraft,23,1530,3164644389.6549015,260,1530,Michigan,Schoolcraft,23,1530,3164644389.6548944,1.0,1
1940,190,0050,Iowa,Allamakee,31,50,1706206758.7885172,190,0050,Iowa,Allamakee,31,50,1706206758.7885163,1.0,1
1940,190,0430,Iowa,Clayton,31,430,2052988762.875803,190,0430,Iowa,Clayton,31,430,2052988762.8757994,1.0,1
1940,550,0230,Wisconsin,Crawford,25,230,1551955850.2740922,550,0230,Wisconsin,Crawford,25,230,1551955850.2740967,1.0,1
1940,190,0650,Iowa,Fayette,31,650,1894131452.5494592,190,0650,Iowa,Fayette,31,650,1894131452.54946,1.0,1
1940,270,0550,Minnesota,Houston,33,550,1473288238.06574,270,0550,Minnesota,Houston,33,550,1473288238.0657413,1.0,1
1940,550,1230,Wisconsin,Vernon,25,1230,2114482135.0020185,550,1230,Wisconsin,Vernon,25,1230,2114482135.0020177,1.0,1
1940,190,1910,Iowa,Winneshiek,31,1910,1787448920.780333,190,1910,Iowa,Winneshiek,31,1910,1787448920.780331,1.0,1
1940,260,0050,Michigan,Allegan,23,50,2182069103.711521,260,0050,Michigan,Allegan,23,50,2182069103.7115235,1.0,1
1940,260,0150,Michigan,Barry,23,150,1494529612.145866,260,0150,Michigan,Barry,23,150,1494529612.1458669,1.0,1
1940,260,0770,Michigan,Kalamazoo,23,770,1502958895.2856712,260,0770,Michigan,Kalamazoo,23,770,1502958895.2856688,1.0,1
1940,260,0810,Michigan,Kent,23,810,2258325367.750653,260,0810,Michigan,Kent,23,810,2258325367.7506533,1.0,1
1940,260,1390,Michigan,Ottawa,23,1390,1494605818.9689128,260,1390,Michigan,Ottawa,23,1390,1494605818.9689083,1.0,1
1940,260,1590,Michigan,Van Buren,23,1590,1613955414.9910245,260,1590,Michigan,Van Buren,23,1590,1613955414.9910262,1.0,1
1940,240,0010,Maryland,Allegany,52,10,1113463924.7505238,240,0010,Maryland,Allegany,52,10,1113463924.75052,1.0,1
1940,420,0090,Pennsylvania,Bedford,14,90,2634156582.055398,420,0090,Pennsylvania,Bedford,14,90,2634156582.055399,1.0,1
1940,420,0570,Pennsylvania,Fulton,14,570,1134575681.5090888,420,0570,Pennsylvania,Fulton,14,570,1134575681.5090947,1.0,1
1940,240,0230,Maryland,Garrett,52,210,1698360143.2981462,240,0230,Maryland,Garrett,52,210,1698360143.2981477,1.0,1
1940,540,0270,West Virginia,Hampshire,56,270,1669526793.8146527,540,0270,West Virginia,Hampshire,56,270,1669526793.8146517,1.0,1
1940,540,0570,West Virginia,Mineral,56,570,852671709.2175387,540,0570,West Virginia,Mineral,56,570,852671709.2175376,1.0,1
1940,540,0650,West Virginia,Morgan,56,650,594701066.2982817,540,0650,West Virginia,Morgan,56,650,594701066.2982827,1.0,1
1940,420,1110,Pennsylvania,Somerset,14,1110,2799976992.3753977,420,1110,Pennsylvania,Somerset,14,1110,2799976992.3753858,1.0,1
1940,240,0430,Maryland,Washington,52,410,1210474653.2613254,240,0430,Maryland,Washington,52,410,1210474653.2613242,1.0,1
1940,360,0030,New York,Allegany,13,30,2679048474.060937,360,0030,New York,Allegany,13,30,2679048474.060939,1.0,1
1940,360,0090,New York,Cattaraugus,13,90,3425230370.7314544,360,0090,New York,Cattaraugus,13,90,3425230370.7314787,1.0,1
1940,360,0510,New York,Livingston,13,510,1658712911.7456234,360,0510,New York,Livingston,13,510,1658712911.7456238,1.0,1
1940,420,0830,Pennsylvania,Mckean,14,830,2548982442.316425,420,0830,Pennsylvania,Mckean,14,830,2548982442.3164225,1.0,1
1940,420,1050,Pennsylvania,Potter,14,1050,2800854694.178082,420,1050,Pennsylvania,Potter,14,1050,2800854694.1780777,1.0,1
1940,360,1010,New York,Steuben,13,1010,3636578342.15556,360,1010,New York,Steuben,13,1010,3636578342.1555643,1.0,1
1940,360,1210,New York,Wyoming,13,1210,1544386895.8965156,360,1210,New York,Wyoming,13,1210,1544386895.896516,1.0,1
1940,370,0050,North Carolina,Alleghany,47,50,612490231.6964436,370,0050,North Carolina,Alleghany,47,50,612490231.6964443,1.0,1
1940,370,0090,North Carolina,Ashe,47,90,1112130739.1423454,370,0090,North Carolina,Ashe,47,90,1112130739.1423512,1.0,1
1940,510,0770,Virginia,Grayson,40,770,1164229709.1121802,510,0770,Virginia,Grayson,40,770,1164229709.1121764,1.0,1
1940,370,1710,North Carolina,Surry,47,1710,1389046531.8495345,370,1710,North Carolina,Surry,47,1710,1389046531.8495333,1.0,1
1940,510,0050,Virginia,Alleghany,40,50,1172156812.3723764,510,0050,Virginia,Alleghany,40,50,1172156812.3723748,1.0,1
1940,510,0170,Virginia,Bath,40,170,1384563732.1614475,510,0170,Virginia,Bath,40,170,1384563732.161442,1.0,1
1940,510,0230,Virginia,Botetourt,40,230,1414014326.4641364,510,0230,Virginia,Botetourt,40,230,1414014326.464136,1.0,1
1940,510,5600,Virginia,Clifton Forge City,40,5600,4789557.848460287,510,5600,Virginia,Clifton Forge City,40,5600,4789557.848460281,1.0,1
1940,510,0450,Virginia,Craig,40,450,856286775.8338943,510,0450,Virginia,Craig,40,450,856286775.8338947,1.0,1
1940,540,0250,West Virginia,Greenbrier,56,250,2653440432.471423,540,0250,West Virginia,Greenbrier,56,250,2653440432.4714174,1.0,1
1940,540,0630,West Virginia,Monroe,56,630,1226721165.8858802,540,0630,West Virginia,Monroe,56,630,1226721165.8858783,1.0,1
1940,510,1630,Virginia,Rockbridge,40,1630,1572891430.5972102,510,1630,Virginia,Rockbridge,40,1630,1572891430.5972097,1.0,1
1940,420,0030,Pennsylvania,Allegheny,14,30,1928718788.202988,420,0030,Pennsylvania,Allegheny,14,30,1928718788.2029877,1.0,1
1940,420,0050,Pennsylvania,Armstrong,14,50,1719585145.3624415,420,0050,Pennsylvania,Armstrong,14,50,1719585145.3624327,1.0,1
1940,420,0070,Pennsylvania,Beaver,14,70,1149830801.085506,420,0070,Pennsylvania,Beaver,14,70,1149830801.0855045,1.0,1
1940,420,0190,Pennsylvania,Butler,14,190,2058462616.0281668,420,0190,Pennsylvania,Butler,14,190,2058462616.028168,1.0,1
1940,420,1250,Pennsylvania,Washington,14,1250,2229758056.225373,420,1250,Pennsylvania,Washington,14,1250,2229758056.2253714,1.0,1
1940,420,1290,Pennsylvania,Westmoreland,14,1290,2683503967.0451794,420,1290,Pennsylvania,Westmoreland,14,1290,2683503967.0451717,1.0,1
1940,180,0330,Indiana,De Kalb,22,330,942390515.8425289,180,0330,Indiana,De Kalb,22,330,942390515.8425286,1.0,1
1940,390,0390,Ohio,Defiance,24,390,1072744615.4092093,390,0390,Ohio,Defiance,24,390,1072744615.4092132,1.0,1
1940,180,0690,Indiana,Huntington,22,690,1004196893.0518337,180,0690,Indiana,Huntington,22,690,1004196893.051833,1.0,1
1940,180,1130,Indiana,Noble,22,1130,1081466588.05053,180,1130,Indiana,Noble,22,1130,1081466588.0505302,1.0,1
1940,390,1250,Ohio,Paulding,24,1250,1084809672.5440829,390,1250,Ohio,Paulding,24,1250,1084809672.5440817,1.0,1
1940,180,1830,Indiana,Whitley,22,1830,875193411.5593551,180,1830,Indiana,Whitley,22,1830,875193411.5593529,1.0,1
1940,200,0010,Kansas,Allen,32,10,1308778602.006924,200,0010,Kansas,Allen,32,10,1308778602.006925,1.0,1
1940,200,0030,Kansas,Anderson,32,30,1511890982.6195853,200,0030,Kansas,Anderson,32,30,1511890982.6195855,1.0,1
1940,200,0110,Kansas,Bourbon,32,110,1655245590.0913486,200,0110,Kansas,Bourbon,32,110,1655245590.0913455,1.0,1
1940,200,0310,Kansas,Coffey,32,310,1694071902.5212283,200,0310,Kansas,Coffey,32,310,1694071902.52123,1.0,1
1940,200,1070,Kansas,Linn,32,1070,1570487967.0421414,200,1070,Kansas,Linn,32,1070,1570487967.0421429,1.0,1
1940,200,1330,Kansas,Neosho,32,1330,1496479480.3777802,200,1330,Kansas,Neosho,32,1330,1496479480.3777804,1.0,1
1940,200,2050,Kansas,Wilson,32,2050,1489426302.5332866,200,2050,Kansas,Wilson,32,2050,1489426302.5332875,1.0,1
1940,200,2070,Kansas,Woodson,32,2070,1308622782.3054066,200,2070,Kansas,Woodson,32,2070,1308622782.305406,1.0,1
1940,210,0030,Kentucky,Allen,51,30,911201175.4992732,210,0030,Kentucky,Allen,51,30,911201175.4992722,1.0,1
1940,210,0090,Kentucky,Barren,51,90,1295396436.5497665,210,0090,Kentucky,Barren,51,90,1295396436.549766,1.0,1
1940,470,1110,Tennessee,Macon,54,1110,800374978.538302,470,1110,Tennessee,Macon,54,1110,800374978.5383009,1.0,1
1940,210,1710,Kentucky,Monroe,51,1710,860148998.3165929,210,1710,Kentucky,Monroe,51,1710,860148998.3165934,1.0,1
1940,210,2130,Kentucky,Simpson,51,2130,612109269.8420166,210,2130,Kentucky,Simpson,51,2130,612109269.8420157,1.0,1
1940,470,1650,Tennessee,Sumner,54,1650,1402219123.6245205,470,1650,Tennessee,Sumner,54,1650,1402219123.624521,1.0,1
1940,210,2270,Kentucky,Warren,51,2270,1419038966.419973,210,2270,Kentucky,Warren,51,2270,1419038966.4199753,1.0,1
1940,220,0030,Louisiana,Allen,45,30,1983808427.3324566,220,0030,Louisiana,Allen,45,30,1983808427.3324587,1.0,1
1940,220,0110,Louisiana,Beauregard,45,110,3019523323.853965,220,0110,Louisiana,Beauregard,45,110,3019523323.853965,1.0,1
1940,220,0790,Louisiana,Rapides,45,790,3526722736.970447,220,0790,Louisiana,Rapides,45,790,3526722736.970449,1.0,1
1940,220,1150,Louisiana,Vernon,45,1150,3474429025.06731,220,1150,Louisiana,Vernon,45,1150,3474429025.067298,1.0,1
1940,390,0030,Ohio,Allen,24,30,1053728592.6119084,390,0030,Ohio,Allen,24,30,1053728592.6119088,1.0,1
1940,390,0110,Ohio,Auglaize,24,110,1040930448.3656431,390,0110,Ohio,Auglaize,24,110,1040930448.3656421,1.0,1
1940,390,0630,Ohio,Hancock,24,630,1382170073.9863636,390,0630,Ohio,Hancock,24,630,1382170073.986361,1.0,1
1940,390,0650,Ohio,Hardin,24,650,1218972562.9112027,390,0650,Ohio,Hardin,24,650,1218972562.9112043,1.0,1
1940,390,1370,Ohio,Putnam,24,1370,1254334644.8452847,390,1370,Ohio,Putnam,24,1370,1254334644.8452833,1.0,1
1940,450,0050,South Carolina,Allendale,48,50,1068156743.4931728,450,0050,South Carolina,Allendale,48,50,1068156743.4931717,1.0,1
1940,450,0090,South Carolina,Bamberg,48,90,1024502553.077058,450,0090,South Carolina,Bamberg,48,90,1024502553.0770662,1.0,1
1940,450,0290,South Carolina,Colleton,48,290,2758120247.9783473,450,0290,South Carolina,Colleton,48,290,2758120247.978347,1.0,1
1940,450,0490,South Carolina,Hampton,48,490,1457380173.9950151,450,0490,South Carolina,Hampton,48,490,1457380173.9950132,1.0,1
1940,130,2510,Georgia,Screven,44,2510,1698692762.5852,130,2510,Georgia,Screven,44,2510,1698692762.585203,1.0,1
1940,260,1410,Michigan,Presque Isle,23,1410,1773775829.6137416,260,1410,Michigan,Presque Isle,23,1410,1773775829.6137428,1.0,1
1940,060,0030,California,Alpine,71,30,1924858065.8112662,060,0030,California,Alpine,71,30,1924858065.8112662,1.0,1
1940,060,0050,California,Amador,71,50,1569410707.560418,060,0050,California,Amador,71,50,1569410707.5604198,1.0,1
1940,060,0090,California,Calaveras,71,90,2685628610.365608,060,0090,California,Calaveras,71,90,2685628610.365614,1.0,1
1940,320,0050,Nevada,Douglas,65,50,1910453254.022206,320,0050,Nevada,Douglas,65,50,1910453254.0222054,1.0,1
1940,060,0170,California,El Dorado,71,170,4627717400.2078,060,0170,California,El Dorado,71,170,4627717400.207791,1.0,1
1940,060,0510,California,Mono,71,510,8111530736.671645,060,0510,California,Mono,71,510,8111530736.671654,1.0,1
1940,060,1090,California,Tuolumne,71,1090,5890796543.840103,060,1090,California,Tuolumne,71,1090,5890796543.840084,1.0,1
1940,060,0670,California,Sacramento,71,670,2536823961.9433856,060,0670,California,Sacramento,71,670,2536823961.9433804,1.0,1
1940,510,0070,Virginia,Amelia,40,70,928565794.5008851,510,0070,Virginia,Amelia,40,70,928565794.5008837,1.0,1
1940,510,0410,Virginia,Chesterfield,40,410,1227742962.8925524,510,0410,Virginia,Chesterfield,40,410,1188247958.0034184,0.9678312105360577,1
1940,510,0410,Virginia,Chesterfield,40,410,1227742962.8925524,510,5700,Virginia,Colonial Heights City,40,5700,20233534.85581406,0.01648026945977693,1
1940,510,0410,Virginia,Chesterfield,40,410,1227742962.8925524,510,7600,Virginia,Richmond City,40,7600,19261470.033312853,0.015688520004165284,1
1940,510,0490,Virginia,Cumberland,40,490,776367732.7580839,510,0490,Virginia,Cumberland,40,490,776367732.758084,1.0,1
1940,510,0530,Virginia,Dinwiddie,40,530,1313618416.973785,510,0530,Virginia,Dinwiddie,40,530,1313618416.973779,1.0,1
1940,510,1350,Virginia,Nottoway,40,1350,818565176.503862,510,1350,Virginia,Nottoway,40,1350,818565176.5038626,1.0,1
1940,510,1450,Virginia,Powhatan,40,1450,679460825.8621309,510,1450,Virginia,Powhatan,40,1450,679460825.8621318,1.0,1
1940,510,1470,Virginia,Prince Edward,40,1470,916437319.4273891,510,1470,Virginia,Prince Edward,40,1470,916437319.4273881,1.0,1
1940,510,0090,Virginia,Amherst,40,90,1240214593.1839404,510,0090,Virginia,Amherst,40,90,1240214593.1839411,1.0,1
1940,510,0110,Virginia,Appomattox,40,110,866951383.9034512,510,0110,Virginia,Appomattox,40,110,866951383.9034489,1.0,1
1940,510,0190,Virginia,Bedford,40,190,2037822394.407572,510,0190,Virginia,Bedford,40,190,2037822394.4075615,1.0,1
1940,510,0310,Virginia,Campbell,40,310,1380966179.6233644,510,0310,Virginia,Campbell,40,310,1380671389.6591055,0.9997865335381807,1
1940,510,0310,Virginia,Campbell,40,310,1380966179.6233644,510,6800,Virginia,Lynchburg City,40,6800,294789.96425637574,0.00021346646181934402,1
1940,510,6800,Virginia,Lynchburg City,40,6800,34045826.33657577,510,6800,Virginia,Lynchburg City,40,6800,34045826.33657577,1.0,1
1940,280,0050,Mississippi,Amite,46,50,1894866048.1325011,280,0050,Mississippi,Amite,46,50,1894866048.1324978,1.0,1
1940,220,0370,Louisiana,East Feliciana,45,370,1180453339.9708655,220,0370,Louisiana,East Feliciana,45,370,1180453339.970858,1.0,1
1940,280,0850,Mississippi,Lincoln,46,850,1523363397.9454708,280,0850,Mississippi,Lincoln,46,850,1523363397.9454713,1.0,1
1940,280,1130,Mississippi,Pike,46,1130,1063662733.2799059,280,1130,Mississippi,Pike,46,1130,1063662733.2799044,1.0,1
1940,220,0910,Louisiana,St Helena,45,910,1061025906.2389956,220,0910,Louisiana,St Helena,45,910,1061025906.238992,1.0,1
1940,220,1050,Louisiana,Tangipahoa,45,1050,2076711081.325872,220,1050,Louisiana,Tangipahoa,45,1050,2076711081.3258631,1.0,1
1940,200,0590,Kansas,Franklin,32,590,1494776426.3745396,200,0590,Kansas,Franklin,32,590,1494776426.3745353,1.0,1
1940,200,1210,Kansas,Miami,32,1210,1528796911.74268,200,1210,Kansas,Miami,32,1210,1528796911.74268,1.0,1
1940,210,0050,Kentucky,Anderson,51,50,526407390.7903993,210,0050,Kentucky,Anderson,51,50,526407390.79039985,1.0,1
1940,210,0730,Kentucky,Franklin,51,730,548783075.1024287,210,0730,Kentucky,Franklin,51,730,548783075.1024278,1.0,1
1940,210,1670,Kentucky,Mercer,51,1670,653387573.4037436,210,1670,Kentucky,Mercer,51,1670,653387573.4037415,1.0,1
1940,210,1790,Kentucky,Nelson,51,1790,1098352478.5647354,210,1790,Kentucky,Nelson,51,1790,1098352478.5647357,1.0,1
1940,210,2110,Kentucky,Shelby,51,2110,998803451.5926921,210,2110,Kentucky,Shelby,51,2110,998803451.5926923,1.0,1
